"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,649626,2021001341793,15132.0,2021006496261,420025,1,2,17316.0,0,0,1,44,1,1,100,0,0,8,81,1,10,45000,1,11
2021,202101,649782,2021001348421,25428.0,2021006497821,330225,1,1,25272.0,0,0,1,26,6,1,100,0,0,10,101,1,10,70000,1,11
2021,202101,649782,2021001348421,25428.0,2021006497821,330225,1,2,18096.0,0,0,1,24,6,1,100,0,0,10,101,1,10,40000,1,11
2021,202101,649938,2021001356037,9204.0,2021006499381,490125,1,2,11856.0,0,0,1,61,1,1,100,0,0,11,114,1,10,85000,1,11
2021,202101,650094,2021001363947,29640.0,2021006500941,280025,1,2,28548.0,1,0,1,52,6,8,826,0,0,6,63,1,10,42000,1,11
2021,202101,650094,2021001363947,29640.0,2021006500941,280025,1,3,24492.0,1,0,2,36,2,8,826,0,0,6,65,1,10,43000,1,11
2021,202101,650562,2021001387405,13572.0,2021006505621,340025,1,1,13572.0,0,0,1,57,2,1,100,0,0,11,116,1,10,0,1,11
2021,202101,651186,2021010000850,12012.0,2021006511861,180126,4,1,12012.0,0,0,2,21,6,1,100,0,0,7,71,1,10,4000,1,11
2021,202101,652122,2021010039303,14040.0,2021006521221,80126,4,1,14040.0,0,0,2,18,6,1,100,0,0,6,63,1,10,1000,1,11
2021,202101,652278,2021010044622,1404.0,2021006522781,270326,4,1,1404.0,0,0,1,32,6,9,901,0,0,6,65,1,12,50000,1,11
2021,202101,653682,2021010096827,12324.0,2021006536821,240026,4,1,12324.0,0,0,1,21,6,1,100,0,0,7,71,1,10,14000,1,11
2021,202101,655554,2021000005534,20124.0,2021006555541,290526,1,1,20124.0,0,0,1,50,4,1,100,0,0,7,71,1,10,57000,1,11
2021,202101,655710,2021000011676,5928.0,2021006557101,320426,1,1,5928.0,2,0,2,46,1,1,100,0,0,11,114,1,10,78000,1,11
2021,202101,655710,2021000011676,5928.0,2021006557101,320426,1,2,6552.0,2,0,1,47,1,1,100,0,0,10,101,1,10,98000,1,11
2021,202101,655866,2021000017382,12636.0,2021006558661,290526,1,1,12792.0,1,0,2,50,1,1,100,0,0,11,114,1,10,83000,1,11
2021,202101,655866,2021000017382,12636.0,2021006558661,290526,1,2,14352.0,1,0,1,49,1,1,100,0,0,6,65,1,10,120000,1,11
2021,202101,656022,2021000022237,2028.0,2021006560221,60026,1,2,2340.0,3,0,1,34,6,1,100,0,0,6,63,1,10,27000,1,11
2021,202101,656178,2021000027362,34944.0,2021006561781,290826,1,1,34944.0,0,0,2,44,6,1,100,0,0,10,101,1,10,150000,1,11
2021,202101,656490,2021000038420,3588.0,2021006564901,60026,1,1,3744.0,0,0,2,61,1,1,100,0,0,8,81,1,10,18000,1,11
2021,202101,657270,2021000064545,37128.0,2021006572701,150026,1,1,36972.0,0,0,1,63,4,2,200,0,0,10,101,1,10,5500,1,11
2021,202101,657426,2021000069763,30732.0,2021006574261,10026,1,2,30732.0,1,0,2,59,1,1,100,0,0,6,63,1,10,38800,1,11
2021,202101,657582,2021000076091,58656.0,2021006575821,230026,1,2,52260.0,3,0,1,56,1,1,100,0,0,6,64,1,10,42000,2,20
2021,202101,657894,2021000085948,18408.0,2021006578941,100426,1,1,18564.0,3,0,2,50,1,7,700,1,100,0,2,1,10,25000,1,11
2021,202101,657894,2021000085948,18408.0,2021006578941,100426,1,2,16848.0,3,0,1,53,1,7,700,1,100,0,2,1,10,22000,1,11
2021,202101,657894,2021000085948,18408.0,2021006578941,100426,1,4,15288.0,0,0,1,21,6,7,700,1,100,6,63,1,10,25000,1,11
2021,202101,658206,2021000097323,13884.0,2021006582061,260026,1,3,20124.0,0,0,1,36,6,1,100,0,0,7,71,1,10,85000,1,11
2021,202101,658362,2021000102242,8424.0,2021006583621,320526,1,1,8424.0,1,0,2,56,4,1,100,0,0,6,63,1,10,55000,1,11
2021,202101,658830,2021000118773,7176.0,2021006588301,290826,1,1,7020.0,0,0,2,33,6,1,100,0,0,11,114,1,10,83000,1,11
2021,202101,658986,2021000123554,37752.0,2021006589861,320226,1,1,37752.0,1,0,2,60,5,2,200,0,0,8,81,1,10,42000,1,11
2021,202101,658986,2021000123554,37752.0,2021006589861,320226,1,2,72540.0,2,0,2,38,6,2,200,0,0,7,71,1,10,75000,1,11
2021,202101,658986,2021000123554,37752.0,2021006589861,320226,1,3,47736.0,0,0,2,55,6,2,200,0,0,6,63,1,10,120000,1,11
2021,202101,658986,2021000123554,37752.0,2021006589861,320226,1,6,55068.0,0,0,2,30,6,2,200,0,0,10,101,1,10,33000,1,11
2021,202101,659142,2021000129249,27768.0,2021006591421,200026,1,1,27768.0,3,2,1,38,6,1,100,0,0,6,65,1,10,38000,1,11
2021,202101,659142,2021000129249,27768.0,2021006591421,200026,1,2,26052.0,3,2,2,35,6,1,100,0,0,10,101,1,10,63000,1,11
2021,202101,659454,2021000139984,11700.0,2021006594541,100226,1,1,11856.0,2,2,1,32,1,1,100,0,0,7,71,1,10,85000,2,20
2021,202101,659766,2021000150843,7020.0,2021006597661,10026,1,1,7020.0,0,0,2,64,1,1,100,0,0,10,101,1,10,10200,1,11
2021,202101,660078,2021000161894,32916.0,2021006600781,270326,1,1,33072.0,1,0,2,32,6,1,100,0,0,7,71,1,10,37000,1,11
2021,202101,660234,2021000167878,7020.0,2021006602341,280026,1,2,9516.0,1,1,2,36,6,1,100,0,0,6,64,1,10,33300,1,11
2021,202101,660234,2021000167878,7020.0,2021006602341,280026,1,4,10140.0,0,0,1,43,6,1,100,0,0,6,65,1,10,20000,1,11
2021,202101,660390,2021000174096,21528.0,2021006603901,80126,1,1,21684.0,0,0,1,62,1,1,100,0,0,7,71,1,10,50000,2,20
2021,202101,660546,2021000179419,21372.0,2021006605461,200026,1,2,19656.0,0,0,2,61,1,1,100,0,0,6,63,1,10,21400,1,11
2021,202101,660702,2021000184536,8736.0,2021006607021,50026,1,1,8736.0,0,0,2,33,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,660702,2021000184536,8736.0,2021006607021,50026,1,2,6864.0,0,0,1,39,1,1,100,0,0,8,81,1,10,102000,1,11
2021,202101,660858,2021000189359,26832.0,2021006608581,220026,1,1,26832.0,0,0,1,48,1,1,100,0,0,6,63,1,10,3000,1,11
2021,202101,660858,2021000189359,26832.0,2021006608581,220026,1,2,21684.0,0,0,2,46,1,1,100,0,0,6,63,1,10,60000,1,11
2021,202101,661014,2021000194339,9516.0,2021006610141,230026,1,1,9516.0,1,0,1,62,1,1,100,0,0,6,63,1,10,53000,1,11
2021,202101,661170,2021000200368,21996.0,2021006611701,290626,1,1,21996.0,1,0,1,44,1,1,100,0,0,10,101,1,10,200000,1,11
2021,202101,661170,2021000200368,21996.0,2021006611701,290626,1,2,19812.0,1,0,2,42,1,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,661326,2021000205843,13572.0,2021006613261,290826,1,1,13572.0,1,0,2,56,5,1,100,0,0,6,65,1,10,65000,1,11
2021,202101,661326,2021000205843,13572.0,2021006613261,290826,1,2,15912.0,0,0,1,28,2,1,100,0,0,10,101,1,10,26600,1,11
2021,202101,661794,2021000220850,7176.0,2021006617941,300526,1,2,7020.0,0,0,1,50,4,1,100,0,0,6,61,1,10,50000,1,11
2021,202101,661950,2021000227132,7176.0,2021006619501,170426,1,1,7176.0,0,0,1,20,6,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,661950,2021000227132,7176.0,2021006619501,170426,1,2,7644.0,0,0,2,20,6,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,662262,2021000237822,15912.0,2021006622621,321026,1,3,22620.0,0,0,1,48,6,2,200,0,0,6,63,1,10,75000,1,11
2021,202101,662574,2021000248771,82056.0,2021006625741,260026,1,1,82212.0,0,0,1,31,6,1,100,0,0,8,81,1,10,72000,1,11
2021,202101,662730,2021000254949,12324.0,2021006627301,290626,1,1,12168.0,0,0,2,32,1,1,100,0,0,10,101,1,10,92000,1,11
2021,202101,662730,2021000254949,12324.0,2021006627301,290626,1,2,14196.0,0,0,1,31,1,1,100,0,0,10,101,1,10,426000,1,11
2021,202101,663042,2021000265832,11388.0,2021006630421,320426,1,1,11544.0,0,0,1,60,1,1,100,0,0,10,101,1,10,40000,1,11
2021,202101,663198,2021000271262,5460.0,2021006631981,50026,1,1,5460.0,0,0,1,61,1,8,802,0,0,6,65,1,10,21100,1,11
2021,202101,663354,2021000276625,84708.0,2021006633541,320726,1,1,84708.0,0,0,2,33,6,2,200,0,0,7,71,1,10,20000,1,11
2021,202101,663510,2021000281792,64740.0,2021006635101,300126,1,1,64740.0,1,1,1,35,6,1,100,0,0,10,101,1,10,40000,1,11
2021,202101,663978,2021000297732,9672.0,2021006639781,20026,1,1,9672.0,1,0,2,42,6,1,100,0,0,6,64,1,10,40000,1,11
2021,202101,663978,2021000297732,9672.0,2021006639781,20026,1,3,19032.0,0,0,1,20,6,1,100,0,0,8,81,1,10,9600,1,11
2021,202101,664134,2021000302540,13884.0,2021006641341,321126,1,1,13884.0,0,0,2,50,6,2,200,0,0,10,101,1,10,39500,1,11
2021,202101,664446,2021000313168,18096.0,2021006644461,180226,1,1,18252.0,0,0,2,64,2,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,664602,2021000318523,6552.0,2021006646021,150026,1,1,6708.0,3,3,2,28,1,7,700,1,100,11,114,1,10,25000,1,11
2021,202101,664602,2021000318523,6552.0,2021006646021,150026,1,2,10140.0,3,3,1,27,1,1,100,0,0,10,101,1,10,30000,1,11
2021,202101,664758,2021000324258,15756.0,2021006647581,210226,1,1,15912.0,1,1,1,39,1,1,100,0,0,10,101,1,10,65000,2,20
2021,202101,664914,2021000330001,16068.0,2021006649141,170126,1,1,16224.0,0,0,1,51,1,1,100,0,0,10,101,1,10,184000,1,11
2021,202101,664914,2021000330001,16068.0,2021006649141,170126,1,2,36972.0,0,0,2,43,1,1,100,0,0,7,71,1,10,17000,1,11
2021,202101,665070,2021000335039,47424.0,2021006650701,290426,1,1,47424.0,0,0,2,40,6,1,100,0,0,11,114,1,10,45000,1,11
2021,202101,665382,2021000346407,23556.0,2021006653821,290826,1,1,23556.0,2,0,2,58,4,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,665382,2021000346407,23556.0,2021006653821,290826,1,3,26832.0,0,0,1,30,6,1,100,0,0,11,114,1,10,8600,1,11
2021,202101,665538,2021000352313,7176.0,2021006655381,290526,1,1,7176.0,1,0,1,59,1,1,100,0,0,6,65,1,10,88000,1,11
2021,202101,665538,2021000352313,7176.0,2021006655381,290526,1,2,8112.0,1,0,2,60,1,1,100,0,0,6,63,1,10,50000,1,11
2021,202101,665538,2021000352313,7176.0,2021006655381,290526,1,3,9984.0,0,0,1,29,6,1,100,0,0,6,63,1,10,36000,1,11
2021,202101,665694,2021000357708,7020.0,2021006656941,280026,1,2,7176.0,1,0,1,63,1,1,100,0,0,8,81,1,10,112000,1,11
2021,202101,666630,2021000391109,12324.0,2021006666301,150026,1,1,12324.0,0,0,1,52,1,1,100,0,0,10,101,1,10,74000,1,11
2021,202101,666942,2021000402008,5460.0,2021006669421,320826,1,1,5460.0,0,0,2,31,6,8,818,0,0,11,114,1,10,38000,1,11
2021,202101,666942,2021000402008,5460.0,2021006669421,320826,1,2,8112.0,0,0,1,28,6,8,801,0,0,10,101,1,10,88000,1,11
2021,202101,667410,2021000418306,15444.0,2021006674101,290126,1,2,14664.0,1,0,2,56,1,1,100,0,0,11,114,1,10,72000,1,11
2021,202101,667566,2021000423789,2964.0,2021006675661,250026,1,1,2964.0,3,0,2,39,4,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,668034,2021000438716,6240.0,2021006680341,60026,1,1,6240.0,0,0,1,65,1,1,100,0,0,7,71,1,10,19000,1,11
2021,202101,668190,2021000443729,40092.0,2021006681901,330026,1,1,40092.0,0,0,1,39,1,1,100,0,0,7,71,1,10,0,1,11
2021,202101,668190,2021000443729,40092.0,2021006681901,330026,1,2,38064.0,0,0,2,38,1,1,100,0,0,10,101,1,10,0,1,11
2021,202101,668502,2021000454758,7020.0,2021006685021,300526,1,1,7020.0,0,0,1,32,6,1,100,0,0,7,71,1,10,55000,1,11
2021,202101,668502,2021000454758,7020.0,2021006685021,300526,1,2,7332.0,0,0,2,30,6,1,100,0,0,7,71,1,10,36000,1,11
2021,202101,668658,2021000460628,35100.0,2021006686581,320526,1,1,35256.0,2,0,2,43,1,1,100,0,0,6,63,1,10,28000,1,11
2021,202101,668658,2021000460628,35100.0,2021006686581,320526,1,2,36816.0,2,0,1,42,1,1,100,0,0,6,64,1,10,90000,1,11
2021,202101,668814,2021000465756,22932.0,2021006688141,140026,1,1,22932.0,3,0,1,45,1,1,100,0,0,10,101,1,10,84000,2,20
2021,202101,668814,2021000465756,22932.0,2021006688141,140026,1,3,22308.0,0,0,1,20,6,8,826,1,100,7,71,1,10,10000,1,11
2021,202101,669594,2021000493289,14352.0,2021006695941,200026,1,1,14196.0,0,0,2,43,6,1,100,0,0,11,114,1,10,66000,1,11
2021,202101,669906,2021000503593,14040.0,2021006699061,100226,1,1,14040.0,0,0,1,58,1,1,100,0,0,10,101,1,10,63000,1,11
2021,202101,669906,2021000503593,14040.0,2021006699061,100226,1,2,12012.0,0,0,2,60,1,1,100,0,0,10,101,1,10,0,1,11
2021,202101,670062,2021000508994,16068.0,2021006700621,321226,1,1,16068.0,0,0,1,30,6,2,200,0,0,6,64,1,10,13000,1,11
2021,202101,670686,2021000530542,8268.0,2021006706861,290826,1,1,8112.0,0,0,1,24,6,1,100,0,0,8,81,1,10,75000,1,11
2021,202101,670686,2021000530542,8268.0,2021006706861,290826,1,2,7332.0,0,0,2,23,6,1,100,0,0,10,101,1,10,51000,1,11
2021,202101,670686,2021000530542,8268.0,2021006706861,290826,1,3,8424.0,0,0,1,30,6,1,100,0,0,10,101,1,10,35000,1,11
2021,202101,670842,2021000535773,4836.0,2021006708421,40026,1,1,4992.0,1,1,2,21,1,1,100,0,0,8,81,1,10,7700,1,11
2021,202101,670842,2021000535773,4836.0,2021006708421,40026,1,2,4680.0,1,1,1,22,1,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,670998,2021000541398,14352.0,2021006709981,110026,1,1,14352.0,1,1,2,31,1,1,100,0,0,8,81,1,10,54000,1,11
2021,202101,670998,2021000541398,14352.0,2021006709981,110026,1,2,13572.0,1,1,1,27,1,1,100,0,0,6,63,1,10,65000,2,20
2021,202101,671154,2021000546789,23712.0,2021006711541,170426,1,1,23556.0,0,0,1,55,1,1,100,0,0,8,81,1,10,87000,1,11
2021,202101,671310,2021000552209,14196.0,2021006713101,290426,1,1,14352.0,0,0,1,51,1,1,100,0,0,7,71,1,10,76000,1,11
2021,202101,671310,2021000552209,14196.0,2021006713101,290426,1,2,12636.0,0,0,2,50,1,1,100,0,0,6,65,1,10,52000,1,11
2021,202101,671466,2021000557900,7176.0,2021006714661,90026,1,1,7176.0,1,0,1,38,4,1,100,0,0,7,71,1,10,4900,2,20
2021,202101,671466,2021000557900,7176.0,2021006714661,90026,1,2,8736.0,1,0,2,38,6,7,700,1,100,7,71,1,10,48000,1,11
2021,202101,671622,2021000563082,16536.0,2021006716221,170126,1,1,16380.0,1,0,2,60,1,1,100,0,0,10,101,1,10,15000,1,11
2021,202101,671622,2021000563082,16536.0,2021006716221,170126,1,2,16380.0,1,0,1,61,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,672246,2021000583309,13104.0,2021006722461,280026,1,1,13104.0,0,0,1,65,4,1,100,0,0,6,65,1,10,7700,1,11
2021,202101,672558,2021000593381,34476.0,2021006725581,320526,1,1,34476.0,4,0,1,35,4,1,100,0,0,8,81,1,10,56000,2,20
2021,202101,672558,2021000593381,34476.0,2021006725581,320526,1,2,31512.0,4,0,2,35,6,1,100,0,0,6,63,1,10,10000,1,11
2021,202101,672714,2021000598810,17160.0,2021006727141,290826,1,1,17160.0,0,0,1,29,1,1,100,0,0,11,114,1,10,98000,1,11
2021,202101,672714,2021000598810,17160.0,2021006727141,290826,1,2,16536.0,0,0,2,28,1,1,100,0,0,11,114,1,10,96000,1,11
2021,202101,673026,2021000609334,19812.0,2021006730261,260026,1,2,12012.0,2,1,2,33,4,2,200,0,0,10,101,1,10,98000,1,11
2021,202101,673182,2021000614494,21060.0,2021006731821,270126,1,1,21060.0,2,1,1,41,1,1,100,0,0,11,116,1,10,141000,1,11
2021,202101,673182,2021000614494,21060.0,2021006731821,270126,1,2,17784.0,2,1,2,38,1,4,400,0,0,11,116,1,10,13000,1,11
2021,202101,673650,2021000630130,4524.0,2021006736501,10026,1,1,4524.0,1,1,2,42,1,1,100,0,0,10,101,1,10,2800,1,11
2021,202101,673650,2021000630130,4524.0,2021006736501,10026,1,2,6240.0,1,1,1,43,1,1,100,0,0,10,101,1,10,80000,1,11
2021,202101,673806,2021000635594,8268.0,2021006738061,60026,1,1,8424.0,2,0,2,42,6,1,100,0,0,6,63,1,10,34200,1,11
2021,202101,673962,2021000641041,4836.0,2021006739621,60026,1,1,4836.0,1,0,2,56,1,8,826,0,0,11,114,1,10,54000,1,11
2021,202101,673962,2021000641041,4836.0,2021006739621,60026,1,2,5304.0,1,0,1,59,1,8,826,0,0,6,65,1,10,84000,2,20
2021,202101,673962,2021000641041,4836.0,2021006739621,60026,1,3,11076.0,4,1,2,34,1,8,826,0,0,7,71,1,10,48000,1,11
2021,202101,673962,2021000641041,4836.0,2021006739621,60026,1,8,8268.0,4,1,1,40,1,8,826,0,0,6,65,1,10,60000,2,20
2021,202101,674118,2021000646781,24804.0,2021006741181,200026,1,1,24804.0,0,0,2,62,5,1,100,0,0,6,63,1,10,10000,1,11
2021,202101,674274,2021000652031,3900.0,2021006742741,190026,1,1,4056.0,2,2,1,25,1,1,100,0,0,2,26,1,10,0,1,11
2021,202101,674430,2021000657398,4836.0,2021006744301,310026,1,1,4680.0,4,3,2,36,1,1,100,0,0,11,115,1,10,100000,1,11
2021,202101,674430,2021000657398,4836.0,2021006744301,310026,1,2,4992.0,4,3,1,37,1,1,100,0,0,10,101,1,10,70000,1,11
2021,202101,674586,2021000662928,31512.0,2021006745861,210126,1,1,31356.0,2,0,2,47,1,1,100,0,0,8,81,1,10,72000,1,11
2021,202101,674586,2021000662928,31512.0,2021006745861,210126,1,2,36192.0,2,0,1,52,1,1,100,0,0,10,101,1,10,54000,1,11
2021,202101,674586,2021000662928,31512.0,2021006745861,210126,1,3,90324.0,0,0,1,23,6,1,100,0,0,7,71,1,10,10000,1,11
2021,202101,674586,2021000662928,31512.0,2021006745861,210126,1,4,74412.0,0,0,2,21,6,1,100,0,0,6,65,1,10,10000,1,11
2021,202101,674742,2021000668408,12636.0,2021006747421,80226,1,2,13260.0,2,1,1,37,1,1,100,0,0,10,101,1,10,87000,1,11
2021,202101,675054,2021000678983,30888.0,2021006750541,170226,1,1,30732.0,0,0,1,21,6,1,100,0,0,6,63,1,10,45000,1,11
2021,202101,675210,2021000684634,18720.0,2021006752101,290326,1,1,18876.0,0,0,2,56,2,4,400,0,0,10,101,1,10,45000,1,11
2021,202101,675834,2021000707542,34476.0,2021006758341,200026,1,2,38688.0,0,0,1,55,1,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,675990,2021000713019,9672.0,2021006759901,300626,1,1,9516.0,4,1,1,48,1,6,664,0,0,6,63,1,10,0,1,11
2021,202101,676146,2021000718151,11232.0,2021006761461,120026,1,1,11076.0,2,0,2,48,4,1,100,0,0,7,71,1,10,20000,1,11
2021,202101,676146,2021000718151,11232.0,2021006761461,120026,1,2,8424.0,0,0,1,20,6,1,100,0,0,7,71,1,10,32000,1,11
2021,202101,676146,2021000718151,11232.0,2021006761461,120026,1,3,10296.0,0,0,2,18,6,1,100,0,0,6,63,1,10,14000,1,11
2021,202101,676302,2021000723196,12480.0,2021006763021,290226,1,1,12324.0,2,0,1,56,4,1,100,0,0,8,81,1,10,160000,1,11
2021,202101,676302,2021000723196,12480.0,2021006763021,290226,1,2,12636.0,0,0,1,23,6,1,100,0,0,6,63,1,10,14000,1,11
2021,202101,676458,2021000728751,6864.0,2021006764581,100126,1,1,6864.0,1,1,2,41,1,8,826,4,450,10,101,1,10,19000,1,11
2021,202101,676458,2021000728751,6864.0,2021006764581,100126,1,2,7020.0,1,1,1,35,1,1,100,0,0,6,65,1,10,45000,1,11
2021,202101,676614,2021000734951,22620.0,2021006766141,300226,1,1,22620.0,0,0,1,43,1,1,100,0,0,11,116,1,10,30000,1,11
2021,202101,676614,2021000734951,22620.0,2021006766141,300226,1,2,26052.0,0,0,2,39,1,1,100,0,0,6,65,1,10,25000,1,11
2021,202101,676926,2021000745991,19188.0,2021006769261,321026,1,1,19188.0,0,0,2,33,6,1,100,0,0,7,71,1,10,21700,1,11
2021,202101,677238,2021000757690,26208.0,2021006772381,290426,1,1,26052.0,2,0,1,49,1,1,100,0,0,10,101,1,10,120000,1,11
2021,202101,677238,2021000757690,26208.0,2021006772381,290426,1,2,20748.0,2,0,2,45,1,1,100,0,0,6,65,1,10,0,1,11
2021,202101,677238,2021000757690,26208.0,2021006772381,290426,1,3,24648.0,0,0,2,21,6,1,100,0,0,6,63,1,10,19000,1,11
2021,202101,677238,2021000757690,26208.0,2021006772381,290426,1,4,24960.0,0,0,1,19,6,1,100,0,0,6,63,1,10,17500,1,11
2021,202101,677550,2021000768766,10608.0,2021006775501,160026,1,1,10764.0,0,0,1,27,6,1,100,0,0,7,71,1,10,20800,1,11
2021,202101,677706,2021000773725,7176.0,2021006777061,280026,1,1,7176.0,3,0,1,57,1,1,100,0,0,10,101,1,10,170000,1,11
2021,202101,677706,2021000773725,7176.0,2021006777061,280026,1,2,6240.0,3,0,2,51,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,677706,2021000773725,7176.0,2021006777061,280026,1,3,9516.0,0,0,2,22,6,1,100,0,0,8,81,1,10,16000,1,11
2021,202101,678174,2021000789590,14820.0,2021006781741,300626,1,1,14976.0,0,0,1,26,6,1,100,0,0,10,101,1,10,82000,1,11
2021,202101,678642,2021000805750,8268.0,2021006786421,50026,1,1,8268.0,0,0,2,29,6,1,100,0,0,11,114,1,10,47000,1,11
2021,202101,678642,2021000805750,8268.0,2021006786421,50026,1,2,6552.0,0,0,1,31,6,1,100,0,0,11,114,1,10,37000,1,11
2021,202101,678798,2021000811679,10608.0,2021006787981,20026,1,1,10608.0,0,0,2,59,4,1,100,0,0,8,81,1,10,4800,1,11
2021,202101,679266,2021000827780,17472.0,2021006792661,80226,1,1,17628.0,0,0,1,40,3,1,100,0,0,10,101,1,10,32000,2,20
2021,202101,679422,2021000833281,3120.0,2021006794221,50026,1,1,3120.0,0,0,1,50,6,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,679578,2021000838270,22152.0,2021006795781,290326,1,1,22152.0,4,0,1,48,4,1,100,0,0,8,81,1,10,146000,1,11
2021,202101,679578,2021000838270,22152.0,2021006795781,290326,1,2,36348.0,0,0,2,19,6,8,815,0,0,6,65,1,10,100,1,11
2021,202101,679578,2021000838270,22152.0,2021006795781,290326,1,3,36348.0,0,0,2,18,6,8,815,0,0,6,63,1,10,100,1,11
2021,202101,679890,2021000849757,21060.0,2021006798901,80126,1,2,23868.0,0,0,2,60,1,1,100,0,0,6,63,1,10,23000,1,11
2021,202101,680514,2021000870890,7956.0,2021006805141,300626,1,1,7956.0,2,1,1,26,1,2,200,0,0,6,63,1,10,150000,1,11
2021,202101,680514,2021000870890,7956.0,2021006805141,300626,1,2,7332.0,2,1,2,26,1,1,100,0,0,6,63,1,10,45000,1,11
2021,202101,680670,2021000875480,13260.0,2021006806701,100426,1,1,13260.0,3,0,2,38,1,1,100,0,0,11,114,1,10,15000,1,11
2021,202101,680670,2021000875480,13260.0,2021006806701,100426,1,2,16380.0,3,0,1,38,1,1,100,0,0,11,114,1,10,90000,1,11
2021,202101,680826,2021000880992,131040.0,2021006808261,300626,1,1,131040.0,0,0,2,26,6,2,200,0,0,6,65,1,10,28000,1,11
2021,202101,680826,2021000880992,131040.0,2021006808261,300626,1,2,88452.0,0,0,1,33,3,2,200,0,0,6,63,1,10,10000,1,11
2021,202101,681294,2021000897081,14976.0,2021006812941,321226,1,2,13728.0,0,0,2,55,1,1,100,0,0,11,114,1,10,86000,1,11
2021,202101,681606,2021000907572,13104.0,2021006816061,290626,1,1,13104.0,0,0,2,28,6,1,100,0,0,8,81,1,10,3500,1,11
2021,202101,681918,2021000918692,6240.0,2021006819181,10026,1,1,6240.0,0,0,1,58,4,1,100,0,0,6,65,1,10,41200,1,11
2021,202101,682074,2021000924062,12792.0,2021006820741,300526,1,1,12792.0,1,0,2,55,1,1,100,0,0,6,65,1,10,40800,1,11
2021,202101,682074,2021000924062,12792.0,2021006820741,300526,1,2,12168.0,1,0,1,52,1,1,100,0,0,6,64,1,10,46000,1,11
2021,202101,682074,2021000924062,12792.0,2021006820741,300526,1,3,13884.0,0,0,2,23,6,1,100,0,0,7,71,1,10,22000,1,11
2021,202101,682230,2021000929811,9516.0,2021006822301,290626,1,1,9516.0,2,1,1,43,1,1,100,0,0,0,2,1,10,59000,1,11
2021,202101,682230,2021000929811,9516.0,2021006822301,290626,1,2,9048.0,2,1,2,52,1,1,100,0,0,6,65,1,10,50000,1,11
2021,202101,682698,2021000945971,22464.0,2021006826981,320926,1,1,22464.0,1,0,1,46,1,2,200,0,0,6,65,1,10,25000,1,11
2021,202101,682698,2021000945971,22464.0,2021006826981,320926,1,2,21684.0,1,0,2,47,1,2,200,0,0,7,71,1,10,3300,1,11
2021,202101,682854,2021000951771,11856.0,2021006828541,270126,1,2,12792.0,0,0,2,65,1,7,700,0,0,10,101,1,10,65000,1,11
2021,202101,683322,2021000967713,6552.0,2021006833221,250026,1,1,6552.0,5,0,2,34,1,1,100,0,0,6,63,1,10,45000,1,11
2021,202101,683322,2021000967713,6552.0,2021006833221,250026,1,2,6396.0,5,0,1,37,1,1,100,0,0,6,65,1,10,35000,1,11
2021,202101,683478,2021000973164,15288.0,2021006834781,321326,1,1,15288.0,2,0,1,44,1,1,100,0,0,10,101,1,10,65000,1,11
2021,202101,683478,2021000973164,15288.0,2021006834781,321326,1,2,14976.0,2,0,2,45,1,1,100,0,0,8,81,1,10,63000,1,11
2021,202101,683634,2021000979270,7488.0,2021006836341,80126,1,1,7488.0,0,0,2,64,1,1,100,0,0,6,65,1,10,57000,1,11
2021,202101,683634,2021000979270,7488.0,2021006836341,80126,1,2,7176.0,0,0,1,61,1,1,100,0,0,8,81,1,10,37000,1,11
2021,202101,683790,2021000984934,3432.0,2021006837901,120026,1,1,3432.0,0,0,1,61,1,1,100,0,0,11,115,1,10,72000,1,11
2021,202101,683946,2021000990059,1560.0,2021006839461,50026,1,1,1716.0,2,0,1,42,1,1,100,0,0,5,50,1,10,48000,1,11
2021,202101,684102,2021000996398,16068.0,2021006841021,210226,1,1,16068.0,0,0,2,33,4,1,100,0,0,10,101,1,10,37300,1,11
2021,202101,684102,2021000996398,16068.0,2021006841021,210226,1,2,18408.0,0,0,1,33,6,1,100,0,0,10,101,1,10,34900,1,11
2021,202101,684258,2021001001712,39156.0,2021006842581,290226,1,1,39312.0,2,0,2,47,1,1,100,0,0,11,114,1,10,22000,1,11
2021,202101,684258,2021001001712,39156.0,2021006842581,290226,1,2,37908.0,2,0,1,48,1,1,100,0,0,10,101,1,10,97000,1,11
2021,202101,684570,2021001013171,2340.0,2021006845701,40026,1,1,2340.0,1,0,2,43,1,1,100,0,0,6,65,1,10,59000,1,11
